file	layers	dir	tag	b1	b2	b3	b4	w1	w2	dw	bitfield
DATA\GLOBAL\OBJECTS\BI\COF\BINUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\BJ\COF\BJNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BJ\COF\BJONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BJ\COF\BJOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BM\COF\BMNUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\BO\COF\BONUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\BP\COF\BPNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BP\COF\BPONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BP\COF\BPOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BQ\COF\BQNUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\BR\COF\BRNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BR\COF\BRONHTH.COF	2	1	20	0	249	122	0	-1792	122	8059136	00000000100111110101111000000000b
DATA\GLOBAL\OBJECTS\BR\COF\BROPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BX\COF\BXNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BX\COF\BXONHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BX\COF\BXOPHTH.COF	3	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BY\COF\BYNUHTH.COF	2	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BZ\COF\BZNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\BZ\COF\BZONHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\BZ\COF\BZOPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C0\COF\C0NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C0\COF\C0ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C0\COF\C0OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C1\COF\C1NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C1\COF\C1ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C1\COF\C1OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C2\COF\C2NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C2\COF\C2ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C2\COF\C2OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C3\COF\C3NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C3\COF\C3ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C3\COF\C3OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C4\COF\C4NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C4\COF\C4ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C4\COF\C4OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C5\COF\C5NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C5\COF\C5ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C5\COF\C5OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C6\COF\C6NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C6\COF\C6ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C6\COF\C6OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C7\COF\C7NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C7\COF\C7ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C7\COF\C7OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C8\COF\C8NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C8\COF\C8ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C8\COF\C8OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C9\COF\C9NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\C9\COF\C9ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\C9\COF\C9OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CA\COF\CANUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CA\COF\CAONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CA\COF\CAOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CB\COF\CBNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CB\COF\CBONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CB\COF\CBOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CC\COF\CCNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CC\COF\CCONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CC\COF\CCOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CD\COF\CDNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CD\COF\CDONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CD\COF\CDOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CE\COF\CENUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CE\COF\CEONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CE\COF\CEOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CF\COF\CFNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CF\COF\CFONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CF\COF\CFOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CG\COF\CGNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CG\COF\CGONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CG\COF\CGOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CJ\COF\CJNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CJ\COF\CJONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CJ\COF\CJOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\CL\COF\CLNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CN\COF\CNNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CN\COF\CNONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CN\COF\CNOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CP\COF\CPNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CP\COF\CPONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CP\COF\CPOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CQ\COF\CQNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CQ\COF\CQONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CQ\COF\CQOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CT\COF\CTNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CT\COF\CTONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CT\COF\CTOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CU\COF\CUNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CU\COF\CUONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CU\COF\CUOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CX\COF\CXNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CX\COF\CXONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CX\COF\CXOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CY\COF\CYNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CY\COF\CYONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CY\COF\CYOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CZ\COF\CZNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\CZ\COF\CZONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\CZ\COF\CZOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D0\COF\D0ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D0\COF\D0S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D1\COF\D1ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D1\COF\D1S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D2\COF\D2ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D2\COF\D2S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D3\COF\D3ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D3\COF\D3S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D4\COF\D4ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D4\COF\D4S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D5\COF\D5ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D5\COF\D5S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D6\COF\D6ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D6\COF\D6S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D7\COF\D7ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D7\COF\D7S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D8\COF\D8ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D8\COF\D8S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\D9\COF\D9ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9S2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9S3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\D9\COF\D9S4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DANUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DA\COF\DAONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DAOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DAS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DAS2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DAS3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DA\COF\DAS4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DB\COF\DBONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBS2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBS3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DB\COF\DBS4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DD\COF\DDONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDS2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDS3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DD\COF\DDS4HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DE\COF\DENUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
